ID,GOID,Title,Cue,Dimension
3294117060,3294117060,"If You Think This Instrument Is Hard to Play, Try Building One",0,Neutral
3294117060_E1,3294117060,"If You Think This Instrument Is Hard to Play, Try Building One, in a Surprise Development",1,Engagement
3294117060_E2,3294117060,"If You Think This Instrument Is Hard to Play, Try Building One Draws Intense Public Response",2,Engagement
3294117060_E3,3294117060,"If You Think This Instrument Is Hard to Play, Try Building One, With Key Questions Unresolved",3,Engagement
3294117060_C1,3294117060,"What the Data Show About If You Think This Instrument Is Hard to Play, Try Building One",1,Credibility
3294117060_C2,3294117060,"Report: If You Think This Instrument Is Hard to Play, Try Building One",2,Credibility
3294117060_C3,3294117060,"Review Underway Regarding If You Think This Instrument Is Hard to Play, Try Building One",3,Credibility
3294117061,3294117061,"The Hip Priest, the Ex-Hedge Funder and the $10 Million Town House",0,Neutral
3294117061_E1,3294117061,"An Unexpected Turn: The Hip Priest, the Ex-Hedge Funder and the $10 Million Town House",1,Engagement
3294117061_E2,3294117061,"The Hip Priest, the Ex-Hedge Funder and the $10 Million Town House Draws Intense Public Response",2,Engagement
3294117061_E3,3294117061,"The Hip Priest, the Ex-Hedge Funder and the $10 Million Town House While Stakes Continue to Rise",3,Engagement
3294117061_C1,3294117061,"The Hip Priest, the Ex-Hedge Funder and the $10 Million Town House, Explained",1,Credibility
3294117061_C2,3294117061,"Report: The Hip Priest, the Ex-Hedge Funder and the $10 Million Town House",2,Credibility
3294117061_C3,3294117061,"Officials Assess The Hip Priest, the Ex-Hedge Funder and the $10 Million Town House",3,Credibility
3294117062,3294117062,Ted Sarandos Says Critics Just Misunderstand Netflix,0,Neutral
3294117062_E1,3294117062,What No One Saw Coming: Ted Sarandos Says Critics Just Misunderstand Netflix,1,Engagement
3294117062_E2,3294117062,Why Ted Sarandos Says Critics Just Misunderstand Netflix Is Stirring Strong Reactions,2,Engagement
3294117062_E3,3294117062,Ted Sarandos Says Critics Just Misunderstand Netflix as Pressure Builds,3,Engagement
3294117062_C1,3294117062,Details on Ted Sarandos Says Critics Just Misunderstand Netflix,1,Credibility
3294117062_C2,3294117062,"Ted Sarandos Says Critics Just Misunderstand Netflix, According to Officials",2,Credibility
3294117062_C3,3294117062,Review Underway Regarding Ted Sarandos Says Critics Just Misunderstand Netflix,3,Credibility
3294180807,3294180807,"A Year Into Trump’s War on Immigration, Images of an Altered America",0,Neutral
3294180807_E1,3294180807,"An Unexpected Turn: A Year Into Trump’s War on Immigration, Images of an Altered America",1,Engagement
3294180807_E2,3294180807,"A Year Into Trump’s War on Immigration, Images of an Altered America Draws Intense Public Response",2,Engagement
3294180807_E3,3294180807,"A Year Into Trump’s War on Immigration, Images of an Altered America, With Key Questions Unresolved",3,Engagement
3294180807_C1,3294180807,"Details on A Year Into Trump’s War on Immigration, Images of an Altered America",1,Credibility
3294180807_C2,3294180807,"Report: A Year Into Trump’s War on Immigration, Images of an Altered America",2,Credibility
3294180807_C3,3294180807,"Review Underway Regarding A Year Into Trump’s War on Immigration, Images of an Altered America",3,Credibility
3294180808,3294180808,A Week Without Heat in New York City,0,Neutral
3294180808_E1,3294180808,An Unexpected Turn: A Week Without Heat in New York City,1,Engagement
3294180808_E2,3294180808,Why A Week Without Heat in New York City Is Stirring Strong Reactions,2,Engagement
3294180808_E3,3294180808,"A Week Without Heat in New York City, With Key Questions Unresolved",3,Engagement
3294180808_C1,3294180808,What the Data Show About A Week Without Heat in New York City,1,Credibility
3294180808_C2,3294180808,"A Week Without Heat in New York City, According to Officials",2,Credibility
3294180808_C3,3294180808,Formal Process Examines A Week Without Heat in New York City,3,Credibility
3294180809,3294180809,An Emboldened Trump Places His Bets From Caracas to Tehran,0,Neutral
3294180809_E1,3294180809,What No One Saw Coming: An Emboldened Trump Places His Bets From Caracas to Tehran,1,Engagement
3294180809_E2,3294180809,Why An Emboldened Trump Places His Bets From Caracas to Tehran Is Stirring Strong Reactions,2,Engagement
3294180809_E3,3294180809,"An Emboldened Trump Places His Bets From Caracas to Tehran, With Key Questions Unresolved",3,Engagement
3294180809_C1,3294180809,What the Data Show About An Emboldened Trump Places His Bets From Caracas to Tehran,1,Credibility
3294180809_C2,3294180809,Report: An Emboldened Trump Places His Bets From Caracas to Tehran,2,Credibility
3294180809_C3,3294180809,Officials Assess An Emboldened Trump Places His Bets From Caracas to Tehran,3,Credibility
3294180810,3294180810,An Oddly Formal Catchphrase Spells Out a Need: Obedience,0,Neutral
3294180810_E1,3294180810,An Unexpected Turn: An Oddly Formal Catchphrase Spells Out a Need: Obedience,1,Engagement
3294180810_E2,3294180810,Why An Oddly Formal Catchphrase Spells Out a Need: Obedience Is Stirring Strong Reactions,2,Engagement
3294180810_E3,3294180810,An Oddly Formal Catchphrase Spells Out a Need: Obedience as Pressure Builds,3,Engagement
3294180810_C1,3294180810,Details on An Oddly Formal Catchphrase Spells Out a Need: Obedience,1,Credibility
3294180810_C2,3294180810,"An Oddly Formal Catchphrase Spells Out a Need: Obedience, Analysts Say",2,Credibility
3294180810_C3,3294180810,Officials Assess An Oddly Formal Catchphrase Spells Out a Need: Obedience,3,Credibility
3294180811,3294180811,"In Rome, They Call Him ‘Maestro’",0,Neutral
3294180811_E1,3294180811,"In Rome, They Call Him ‘Maestro’, in a Surprise Development",1,Engagement
3294180811_E2,3294180811,"Why In Rome, They Call Him ‘Maestro’ Is Stirring Strong Reactions",2,Engagement
3294180811_E3,3294180811,"In Rome, They Call Him ‘Maestro’ as Pressure Builds",3,Engagement
3294180811_C1,3294180811,"Details on In Rome, They Call Him ‘Maestro’",1,Credibility
3294180811_C2,3294180811,"In Rome, They Call Him ‘Maestro’, Analysts Say",2,Credibility
3294180811_C3,3294180811,"Review Underway Regarding In Rome, They Call Him ‘Maestro’",3,Credibility
3294180812,3294180812,Inside the Doctors Without Borders Clinics That Israel Is Closing in Gaza,0,Neutral
3294180812_E1,3294180812,What No One Saw Coming: Inside the Doctors Without Borders Clinics That Israel Is Closing in Gaza,1,Engagement
3294180812_E2,3294180812,Why Inside the Doctors Without Borders Clinics That Israel Is Closing in Gaza Is Stirring Strong Reactions,2,Engagement
3294180812_E3,3294180812,"Inside the Doctors Without Borders Clinics That Israel Is Closing in Gaza, With Key Questions Unresolved",3,Engagement
3294180812_C1,3294180812,Details on Inside the Doctors Without Borders Clinics That Israel Is Closing in Gaza,1,Credibility
3294180812_C2,3294180812,"Inside the Doctors Without Borders Clinics That Israel Is Closing in Gaza, According to Officials",2,Credibility
3294180812_C3,3294180812,Formal Process Examines Inside the Doctors Without Borders Clinics That Israel Is Closing in Gaza,3,Credibility
3294180813,3294180813,The Hard Truth of Weight-Loss Drugs: You Probably Need Them Forever,0,Neutral
3294180813_E1,3294180813,"The Hard Truth of Weight-Loss Drugs: You Probably Need Them Forever, in a Surprise Development",1,Engagement
3294180813_E2,3294180813,The Hard Truth of Weight-Loss Drugs: You Probably Need Them Forever Draws Intense Public Response,2,Engagement
3294180813_E3,3294180813,The Hard Truth of Weight-Loss Drugs: You Probably Need Them Forever While Stakes Continue to Rise,3,Engagement
3294180813_C1,3294180813,Details on The Hard Truth of Weight-Loss Drugs: You Probably Need Them Forever,1,Credibility
3294180813_C2,3294180813,Report: The Hard Truth of Weight-Loss Drugs: You Probably Need Them Forever,2,Credibility
3294180813_C3,3294180813,Formal Process Examines The Hard Truth of Weight-Loss Drugs: You Probably Need Them Forever,3,Credibility
3294180814,3294180814,Inside the Fight to Keep Iran Online,0,Neutral
3294180814_E1,3294180814,"Inside the Fight to Keep Iran Online, in a Surprise Development",1,Engagement
3294180814_E2,3294180814,Why Inside the Fight to Keep Iran Online Is Stirring Strong Reactions,2,Engagement
3294180814_E3,3294180814,Inside the Fight to Keep Iran Online as Pressure Builds,3,Engagement
3294180814_C1,3294180814,"Inside the Fight to Keep Iran Online, Explained",1,Credibility
3294180814_C2,3294180814,"Inside the Fight to Keep Iran Online, According to Officials",2,Credibility
3294180814_C3,3294180814,Review Underway Regarding Inside the Fight to Keep Iran Online,3,Credibility
3294180815,3294180815,The Disaster to Come: New York’s Next Superstorm,0,Neutral
3294180815_E1,3294180815,An Unexpected Turn: The Disaster to Come: New York’s Next Superstorm,1,Engagement
3294180815_E2,3294180815,The Disaster to Come: New York’s Next Superstorm Draws Intense Public Response,2,Engagement
3294180815_E3,3294180815,The Disaster to Come: New York’s Next Superstorm as Pressure Builds,3,Engagement
3294180815_C1,3294180815,What the Data Show About The Disaster to Come: New York’s Next Superstorm,1,Credibility
3294180815_C2,3294180815,"The Disaster to Come: New York’s Next Superstorm, According to Officials",2,Credibility
3294180815_C3,3294180815,Review Underway Regarding The Disaster to Come: New York’s Next Superstorm,3,Credibility
3294180816,3294180816,Is the Russian Military Adapting Effectively to the Drone Age?,0,Neutral
3294180816_E1,3294180816,An Unexpected Turn: Is the Russian Military Adapting Effectively to the Drone Age?,1,Engagement
3294180816_E2,3294180816,Why Is the Russian Military Adapting Effectively to the Drone Age? Is Stirring Strong Reactions,2,Engagement
3294180816_E3,3294180816,Is the Russian Military Adapting Effectively to the Drone Age? as Pressure Builds,3,Engagement
3294180816_C1,3294180816,Details on Is the Russian Military Adapting Effectively to the Drone Age?,1,Credibility
3294180816_C2,3294180816,"Is the Russian Military Adapting Effectively to the Drone Age?, According to Officials",2,Credibility
3294180816_C3,3294180816,Formal Process Examines Is the Russian Military Adapting Effectively to the Drone Age?,3,Credibility
3294180903,3294180903,"Trump Has Machado’s Nobel Prize, but Neither Got What They Really Wanted",0,Neutral
3294180903_E1,3294180903,"Trump Has Machado’s Nobel Prize, but Neither Got What They Really Wanted, in a Surprise Development",1,Engagement
3294180903_E2,3294180903,"Trump Has Machado’s Nobel Prize, but Neither Got What They Really Wanted Sparks Widespread Concern",2,Engagement
3294180903_E3,3294180903,"Trump Has Machado’s Nobel Prize, but Neither Got What They Really Wanted, With Key Questions Unresolved",3,Engagement
3294180903_C1,3294180903,"Details on Trump Has Machado’s Nobel Prize, but Neither Got What They Really Wanted",1,Credibility
3294180903_C2,3294180903,"Report: Trump Has Machado’s Nobel Prize, but Neither Got What They Really Wanted",2,Credibility
3294180903_C3,3294180903,"Review Underway Regarding Trump Has Machado’s Nobel Prize, but Neither Got What They Really Wanted",3,Credibility
3294180904,3294180904,Trump Announces 10% Tariff on European Countries in Standoff Over Greenland,0,Neutral
3294180904_E1,3294180904,What No One Saw Coming: Trump Announces 10% Tariff on European Countries in Standoff Over Greenland,1,Engagement
3294180904_E2,3294180904,Why Trump Announces 10% Tariff on European Countries in Standoff Over Greenland Is Stirring Strong Reactions,2,Engagement
3294180904_E3,3294180904,"Trump Announces 10% Tariff on European Countries in Standoff Over Greenland, With Key Questions Unresolved",3,Engagement
3294180904_C1,3294180904,Details on Trump Announces 10% Tariff on European Countries in Standoff Over Greenland,1,Credibility
3294180904_C2,3294180904,Report: Trump Announces 10% Tariff on European Countries in Standoff Over Greenland,2,Credibility
3294180904_C3,3294180904,Formal Process Examines Trump Announces 10% Tariff on European Countries in Standoff Over Greenland,3,Credibility
3294180905,3294180905,Trump’s Fight With Minnesota Is About More Than Immigration,0,Neutral
3294180905_E1,3294180905,"Trump’s Fight With Minnesota Is About More Than Immigration, in a Surprise Development",1,Engagement
3294180905_E2,3294180905,Trump’s Fight With Minnesota Is About More Than Immigration Sparks Widespread Concern,2,Engagement
3294180905_E3,3294180905,Trump’s Fight With Minnesota Is About More Than Immigration While Stakes Continue to Rise,3,Engagement
3294180905_C1,3294180905,"Trump’s Fight With Minnesota Is About More Than Immigration, Explained",1,Credibility
3294180905_C2,3294180905,"Trump’s Fight With Minnesota Is About More Than Immigration, According to Officials",2,Credibility
3294180905_C3,3294180905,Officials Assess Trump’s Fight With Minnesota Is About More Than Immigration,3,Credibility
3294180906,3294180906,Trump Announces New European Tariffs in Greenland Standoff; Allies Outraged,0,Neutral
3294180906_E1,3294180906,"Trump Announces New European Tariffs in Greenland Standoff; Allies Outraged, in a Surprise Development",1,Engagement
3294180906_E2,3294180906,Trump Announces New European Tariffs in Greenland Standoff; Allies Outraged Sparks Widespread Concern,2,Engagement
3294180906_E3,3294180906,Trump Announces New European Tariffs in Greenland Standoff; Allies Outraged While Stakes Continue to Rise,3,Engagement
3294180906_C1,3294180906,"Trump Announces New European Tariffs in Greenland Standoff; Allies Outraged, Explained",1,Credibility
3294180906_C2,3294180906,"Trump Announces New European Tariffs in Greenland Standoff; Allies Outraged, According to Officials",2,Credibility
3294180906_C3,3294180906,Review Underway Regarding Trump Announces New European Tariffs in Greenland Standoff; Allies Outraged,3,Credibility
3294219828,3294219828,Bob the Drag Queen Is Acting Like a Nerd,0,Neutral
3294219828_E1,3294219828,What No One Saw Coming: Bob the Drag Queen Is Acting Like a Nerd,1,Engagement
3294219828_E2,3294219828,Bob the Drag Queen Is Acting Like a Nerd Draws Intense Public Response,2,Engagement
3294219828_E3,3294219828,Bob the Drag Queen Is Acting Like a Nerd While Stakes Continue to Rise,3,Engagement
3294219828_C1,3294219828,Details on Bob the Drag Queen Is Acting Like a Nerd,1,Credibility
3294219828_C2,3294219828,"Bob the Drag Queen Is Acting Like a Nerd, According to Officials",2,Credibility
3294219828_C3,3294219828,Formal Process Examines Bob the Drag Queen Is Acting Like a Nerd,3,Credibility
3294219829,3294219829,The Pacific Coast Highway Is Finally Fully Reopened,0,Neutral
3294219829_E1,3294219829,"The Pacific Coast Highway Is Finally Fully Reopened, in a Surprise Development",1,Engagement
3294219829_E2,3294219829,The Pacific Coast Highway Is Finally Fully Reopened Sparks Widespread Concern,2,Engagement
3294219829_E3,3294219829,"The Pacific Coast Highway Is Finally Fully Reopened, With Key Questions Unresolved",3,Engagement
3294219829_C1,3294219829,"The Pacific Coast Highway Is Finally Fully Reopened, Explained",1,Credibility
3294219829_C2,3294219829,Report: The Pacific Coast Highway Is Finally Fully Reopened,2,Credibility
3294219829_C3,3294219829,Review Underway Regarding The Pacific Coast Highway Is Finally Fully Reopened,3,Credibility
3294219830,3294219830,Watering Down Proposal To Limit Men to One Drink,0,Neutral
3294219830_E1,3294219830,What No One Saw Coming: Watering Down Proposal To Limit Men to One Drink,1,Engagement
3294219830_E2,3294219830,Watering Down Proposal To Limit Men to One Drink Draws Intense Public Response,2,Engagement
3294219830_E3,3294219830,"Watering Down Proposal To Limit Men to One Drink, With Key Questions Unresolved",3,Engagement
3294219830_C1,3294219830,Details on Watering Down Proposal To Limit Men to One Drink,1,Credibility
3294219830_C2,3294219830,"Watering Down Proposal To Limit Men to One Drink, Analysts Say",2,Credibility
3294219830_C3,3294219830,Officials Assess Watering Down Proposal To Limit Men to One Drink,3,Credibility
3294219831,3294219831,Demolitions in Nigeria Bring Evictions and Several Deaths,0,Neutral
3294219831_E1,3294219831,What No One Saw Coming: Demolitions in Nigeria Bring Evictions and Several Deaths,1,Engagement
3294219831_E2,3294219831,Why Demolitions in Nigeria Bring Evictions and Several Deaths Is Stirring Strong Reactions,2,Engagement
3294219831_E3,3294219831,"Demolitions in Nigeria Bring Evictions and Several Deaths, With Key Questions Unresolved",3,Engagement
3294219831_C1,3294219831,Details on Demolitions in Nigeria Bring Evictions and Several Deaths,1,Credibility
3294219831_C2,3294219831,Report: Demolitions in Nigeria Bring Evictions and Several Deaths,2,Credibility
3294219831_C3,3294219831,Officials Assess Demolitions in Nigeria Bring Evictions and Several Deaths,3,Credibility
3294219832,3294219832,What Are You Worried About? The Hockey Rink Will Be Ready.,0,Neutral
3294219832_E1,3294219832,"What Are You Worried About? The Hockey Rink Will Be Ready., in a Surprise Development",1,Engagement
3294219832_E2,3294219832,Why What Are You Worried About? The Hockey Rink Will Be Ready. Is Stirring Strong Reactions,2,Engagement
3294219832_E3,3294219832,What Are You Worried About? The Hockey Rink Will Be Ready. While Stakes Continue to Rise,3,Engagement
3294219832_C1,3294219832,Details on What Are You Worried About? The Hockey Rink Will Be Ready.,1,Credibility
3294219832_C2,3294219832,Report: What Are You Worried About? The Hockey Rink Will Be Ready.,2,Credibility
3294219832_C3,3294219832,Officials Assess What Are You Worried About? The Hockey Rink Will Be Ready.,3,Credibility
3294219834,3294219834,New City Schools Chief Is Shaping an Agenda,0,Neutral
3294219834_E1,3294219834,What No One Saw Coming: New City Schools Chief Is Shaping an Agenda,1,Engagement
3294219834_E2,3294219834,New City Schools Chief Is Shaping an Agenda Sparks Widespread Concern,2,Engagement
3294219834_E3,3294219834,New City Schools Chief Is Shaping an Agenda While Stakes Continue to Rise,3,Engagement
3294219834_C1,3294219834,"New City Schools Chief Is Shaping an Agenda, Explained",1,Credibility
3294219834_C2,3294219834,"New City Schools Chief Is Shaping an Agenda, Analysts Say",2,Credibility
3294219834_C3,3294219834,Formal Process Examines New City Schools Chief Is Shaping an Agenda,3,Credibility
3294219835,3294219835,"A Different Beast, but Still the Same Formula",0,Neutral
3294219835_E1,3294219835,"A Different Beast, but Still the Same Formula, in a Surprise Development",1,Engagement
3294219835_E2,3294219835,"Why A Different Beast, but Still the Same Formula Is Stirring Strong Reactions",2,Engagement
3294219835_E3,3294219835,"A Different Beast, but Still the Same Formula While Stakes Continue to Rise",3,Engagement
3294219835_C1,3294219835,"A Different Beast, but Still the Same Formula, Explained",1,Credibility
3294219835_C2,3294219835,"A Different Beast, but Still the Same Formula, According to Officials",2,Credibility
3294219835_C3,3294219835,"Review Underway Regarding A Different Beast, but Still the Same Formula",3,Credibility
3294219837,3294219837,"Upper East Side Studio $420,000",0,Neutral
3294219837_E1,3294219837,"Upper East Side Studio $420,000, in a Surprise Development",1,Engagement
3294219837_E2,3294219837,"Why Upper East Side Studio $420,000 Is Stirring Strong Reactions",2,Engagement
3294219837_E3,3294219837,"Upper East Side Studio $420,000, With Key Questions Unresolved",3,Engagement
3294219837_C1,3294219837,"Upper East Side Studio $420,000, Explained",1,Credibility
3294219837_C2,3294219837,"Upper East Side Studio $420,000, According to Officials",2,Credibility
3294219837_C3,3294219837,"Officials Assess Upper East Side Studio $420,000",3,Credibility
3294219838,3294219838,"In It for the Long, or Short, Run",0,Neutral
3294219838_E1,3294219838,"In It for the Long, or Short, Run, in a Surprise Development",1,Engagement
3294219838_E2,3294219838,"Why In It for the Long, or Short, Run Is Stirring Strong Reactions",2,Engagement
3294219838_E3,3294219838,"In It for the Long, or Short, Run While Stakes Continue to Rise",3,Engagement
3294219838_C1,3294219838,"Details on In It for the Long, or Short, Run",1,Credibility
3294219838_C2,3294219838,"In It for the Long, or Short, Run, According to Officials",2,Credibility
3294219838_C3,3294219838,"Review Underway Regarding In It for the Long, or Short, Run",3,Credibility
3294219839,3294219839,Virginia Judge Hands 3rd Win to Wind Farms,0,Neutral
3294219839_E1,3294219839,What No One Saw Coming: Virginia Judge Hands 3rd Win to Wind Farms,1,Engagement
3294219839_E2,3294219839,Virginia Judge Hands 3rd Win to Wind Farms Draws Intense Public Response,2,Engagement
3294219839_E3,3294219839,"Virginia Judge Hands 3rd Win to Wind Farms, With Key Questions Unresolved",3,Engagement
3294219839_C1,3294219839,"Virginia Judge Hands 3rd Win to Wind Farms, Explained",1,Credibility
3294219839_C2,3294219839,"Virginia Judge Hands 3rd Win to Wind Farms, Analysts Say",2,Credibility
3294219839_C3,3294219839,Review Underway Regarding Virginia Judge Hands 3rd Win to Wind Farms,3,Credibility
3294219841,3294219841,"Fairfield House Near the Beach $2,499,000",0,Neutral
3294219841_E1,3294219841,"What No One Saw Coming: Fairfield House Near the Beach $2,499,000",1,Engagement
3294219841_E2,3294219841,"Why Fairfield House Near the Beach $2,499,000 Is Stirring Strong Reactions",2,Engagement
3294219841_E3,3294219841,"Fairfield House Near the Beach $2,499,000 as Pressure Builds",3,Engagement
3294219841_C1,3294219841,"Fairfield House Near the Beach $2,499,000, Explained",1,Credibility
3294219841_C2,3294219841,"Report: Fairfield House Near the Beach $2,499,000",2,Credibility
3294219841_C3,3294219841,"Formal Process Examines Fairfield House Near the Beach $2,499,000",3,Credibility
3294219842,3294219842,Tiny Love Stories; One Good Cookie,0,Neutral
3294219842_E1,3294219842,"Tiny Love Stories; One Good Cookie, in a Surprise Development",1,Engagement
3294219842_E2,3294219842,Tiny Love Stories; One Good Cookie Sparks Widespread Concern,2,Engagement
3294219842_E3,3294219842,Tiny Love Stories; One Good Cookie While Stakes Continue to Rise,3,Engagement
3294219842_C1,3294219842,"Tiny Love Stories; One Good Cookie, Explained",1,Credibility
3294219842_C2,3294219842,Report: Tiny Love Stories; One Good Cookie,2,Credibility
3294219842_C3,3294219842,Review Underway Regarding Tiny Love Stories; One Good Cookie,3,Credibility
3294219843,3294219843,'Choiceful',0,Neutral
3294219843_E1,3294219843,An Unexpected Turn: 'Choiceful',1,Engagement
3294219843_E2,3294219843,Why 'Choiceful' Is Stirring Strong Reactions,2,Engagement
3294219843_E3,3294219843,"'Choiceful', With Key Questions Unresolved",3,Engagement
3294219843_C1,3294219843,"'Choiceful', Explained",1,Credibility
3294219843_C2,3294219843,Report: 'Choiceful',2,Credibility
3294219843_C3,3294219843,Review Underway Regarding 'Choiceful',3,Credibility
3294219844,3294219844,Billionaire Won't Join Races For L.A. Mayor or Governor,0,Neutral
3294219844_E1,3294219844,An Unexpected Turn: Billionaire Won't Join Races For L.A. Mayor or Governor,1,Engagement
3294219844_E2,3294219844,Billionaire Won't Join Races For L.A. Mayor or Governor Draws Intense Public Response,2,Engagement
3294219844_E3,3294219844,Billionaire Won't Join Races For L.A. Mayor or Governor as Pressure Builds,3,Engagement
3294219844_C1,3294219844,Details on Billionaire Won't Join Races For L.A. Mayor or Governor,1,Credibility
3294219844_C2,3294219844,"Billionaire Won't Join Races For L.A. Mayor or Governor, According to Officials",2,Credibility
3294219844_C3,3294219844,Formal Process Examines Billionaire Won't Join Races For L.A. Mayor or Governor,3,Credibility
3294219846,3294219846,Fire Safety Measures Require Collective Action,0,Neutral
3294219846_E1,3294219846,"Fire Safety Measures Require Collective Action, in a Surprise Development",1,Engagement
3294219846_E2,3294219846,Why Fire Safety Measures Require Collective Action Is Stirring Strong Reactions,2,Engagement
3294219846_E3,3294219846,Fire Safety Measures Require Collective Action While Stakes Continue to Rise,3,Engagement
3294219846_C1,3294219846,What the Data Show About Fire Safety Measures Require Collective Action,1,Credibility
3294219846_C2,3294219846,"Fire Safety Measures Require Collective Action, Analysts Say",2,Credibility
3294219846_C3,3294219846,Formal Process Examines Fire Safety Measures Require Collective Action,3,Credibility
3294219847,3294219847,"Nesting With Our Quirks, and Others'",0,Neutral
3294219847_E1,3294219847,"What No One Saw Coming: Nesting With Our Quirks, and Others'",1,Engagement
3294219847_E2,3294219847,"Nesting With Our Quirks, and Others' Draws Intense Public Response",2,Engagement
3294219847_E3,3294219847,"Nesting With Our Quirks, and Others', With Key Questions Unresolved",3,Engagement
3294219847_C1,3294219847,"Nesting With Our Quirks, and Others', Explained",1,Credibility
3294219847_C2,3294219847,"Nesting With Our Quirks, and Others', According to Officials",2,Credibility
3294219847_C3,3294219847,"Officials Assess Nesting With Our Quirks, and Others'",3,Credibility
3294219848,3294219848,"In Wintry Michigan, Floridians Grew Closer",0,Neutral
3294219848_E1,3294219848,"In Wintry Michigan, Floridians Grew Closer, in a Surprise Development",1,Engagement
3294219848_E2,3294219848,"In Wintry Michigan, Floridians Grew Closer Draws Intense Public Response",2,Engagement
3294219848_E3,3294219848,"In Wintry Michigan, Floridians Grew Closer as Pressure Builds",3,Engagement
3294219848_C1,3294219848,"What the Data Show About In Wintry Michigan, Floridians Grew Closer",1,Credibility
3294219848_C2,3294219848,"In Wintry Michigan, Floridians Grew Closer, Analysts Say",2,Credibility
3294219848_C3,3294219848,"Formal Process Examines In Wintry Michigan, Floridians Grew Closer",3,Credibility
3294219849,3294219849,The $2 Rental Batteries Helping to Power South Africa,0,Neutral
3294219849_E1,3294219849,"The $2 Rental Batteries Helping to Power South Africa, in a Surprise Development",1,Engagement
3294219849_E2,3294219849,The $2 Rental Batteries Helping to Power South Africa Sparks Widespread Concern,2,Engagement
3294219849_E3,3294219849,The $2 Rental Batteries Helping to Power South Africa as Pressure Builds,3,Engagement
3294219849_C1,3294219849,"The $2 Rental Batteries Helping to Power South Africa, Explained",1,Credibility
3294219849_C2,3294219849,"The $2 Rental Batteries Helping to Power South Africa, According to Officials",2,Credibility
3294219849_C3,3294219849,Officials Assess The $2 Rental Batteries Helping to Power South Africa,3,Credibility
3294219850,3294219850,Connecting on the Campaign Trail,0,Neutral
3294219850_E1,3294219850,"Connecting on the Campaign Trail, in a Surprise Development",1,Engagement
3294219850_E2,3294219850,Why Connecting on the Campaign Trail Is Stirring Strong Reactions,2,Engagement
3294219850_E3,3294219850,Connecting on the Campaign Trail While Stakes Continue to Rise,3,Engagement
3294219850_C1,3294219850,Details on Connecting on the Campaign Trail,1,Credibility
3294219850_C2,3294219850,Report: Connecting on the Campaign Trail,2,Credibility
3294219850_C3,3294219850,Review Underway Regarding Connecting on the Campaign Trail,3,Credibility
3294219852,3294219852,New York's Next Superstorm Is a Disaster Waiting to Happen,0,Neutral
3294219852_E1,3294219852,"New York's Next Superstorm Is a Disaster Waiting to Happen, in a Surprise Development",1,Engagement
3294219852_E2,3294219852,New York's Next Superstorm Is a Disaster Waiting to Happen Draws Intense Public Response,2,Engagement
3294219852_E3,3294219852,New York's Next Superstorm Is a Disaster Waiting to Happen as Pressure Builds,3,Engagement
3294219852_C1,3294219852,Details on New York's Next Superstorm Is a Disaster Waiting to Happen,1,Credibility
3294219852_C2,3294219852,"New York's Next Superstorm Is a Disaster Waiting to Happen, According to Officials",2,Credibility
3294219852_C3,3294219852,Officials Assess New York's Next Superstorm Is a Disaster Waiting to Happen,3,Credibility
3294219853,3294219853,Israel Objects To Makeup Of Gaza Panel Trump Chose,0,Neutral
3294219853_E1,3294219853,What No One Saw Coming: Israel Objects To Makeup Of Gaza Panel Trump Chose,1,Engagement
3294219853_E2,3294219853,Israel Objects To Makeup Of Gaza Panel Trump Chose Sparks Widespread Concern,2,Engagement
3294219853_E3,3294219853,Israel Objects To Makeup Of Gaza Panel Trump Chose While Stakes Continue to Rise,3,Engagement
3294219853_C1,3294219853,"Israel Objects To Makeup Of Gaza Panel Trump Chose, Explained",1,Credibility
3294219853_C2,3294219853,Report: Israel Objects To Makeup Of Gaza Panel Trump Chose,2,Credibility
3294219853_C3,3294219853,Formal Process Examines Israel Objects To Makeup Of Gaza Panel Trump Chose,3,Credibility
3294219854,3294219854,How Activists In Iran Combat Web Blackout,0,Neutral
3294219854_E1,3294219854,An Unexpected Turn: How Activists In Iran Combat Web Blackout,1,Engagement
3294219854_E2,3294219854,Why How Activists In Iran Combat Web Blackout Is Stirring Strong Reactions,2,Engagement
3294219854_E3,3294219854,How Activists In Iran Combat Web Blackout While Stakes Continue to Rise,3,Engagement
3294219854_C1,3294219854,Details on How Activists In Iran Combat Web Blackout,1,Credibility
3294219854_C2,3294219854,"How Activists In Iran Combat Web Blackout, Analysts Say",2,Credibility
3294219854_C3,3294219854,Formal Process Examines How Activists In Iran Combat Web Blackout,3,Credibility
3294219855,3294219855,A Troublesome Sister,0,Neutral
3294219855_E1,3294219855,An Unexpected Turn: A Troublesome Sister,1,Engagement
3294219855_E2,3294219855,Why A Troublesome Sister Is Stirring Strong Reactions,2,Engagement
3294219855_E3,3294219855,A Troublesome Sister as Pressure Builds,3,Engagement
3294219855_C1,3294219855,What the Data Show About A Troublesome Sister,1,Credibility
3294219855_C2,3294219855,Report: A Troublesome Sister,2,Credibility
3294219855_C3,3294219855,Review Underway Regarding A Troublesome Sister,3,Credibility
3294219857,3294219857,Afghan Music Refuge At Risk of Falling Silent,0,Neutral
3294219857_E1,3294219857,What No One Saw Coming: Afghan Music Refuge At Risk of Falling Silent,1,Engagement
